"","year","state","handgun","long_gun","other","multiple * 2","Total_sales"
"7048",2010,"Delaware",772,626,17,48,1463
"7049",2010,"District of Columbia",29,1,0,0,30
"7050",2010,"Florida",26817,12952,0,2414,42183
"7051",2010,"Georgia",7215,4897,95,554,12761
"7052",2010,"Guam",13,19,2,2,36
"7053",2010,"Hawaii",0,0,0,0,0
"7054",2010,"Idaho",1982,3133,44,178,5337
"7055",2010,"Illinois",8557,8005,0,926,17488
"7056",2010,"Indiana",8149,7473,227,546,16395
"7057",2010,"Iowa",37,2442,13,10,2502
"7058",2010,"Kansas",4268,4182,107,524,9081
"7059",2010,"Kentucky",6274,6352,104,880,13610
"7060",2010,"Louisiana",6363,4992,114,568,12037
"7061",2010,"Maine",2078,2575,49,280,4982
"7062",2010,"Mariana Islands",0,0,0,0,0
"7063",2010,"Maryland",3671,3136,17,24,6848
"7064",2010,"Massachusetts",2791,1778,71,162,4802
"7065",2010,"Michigan",1636,8860,143,126,10765
"7066",2010,"Minnesota",5514,9001,141,422,15078
"7067",2010,"Mississippi",3883,3256,59,394,7592
"7068",2010,"Missouri",11550,9599,199,1040,22388
"7069",2010,"Montana",2172,3824,65,364,6425
"7070",2010,"Nebraska",87,1637,5,2,1731
"7071",2010,"Nevada",4284,3138,0,518,7940
"7072",2010,"New Hampshire",2592,2392,17,26,5027
"7073",2010,"New Jersey",2322,1820,0,146,4288
"7074",2010,"New Mexico",3469,3251,75,362,7157
"7075",2010,"New York",5313,11554,270,168,17305
"7076",2010,"North Carolina",203,7514,169,296,8182
"7077",2010,"North Dakota",888,2004,16,76,2984
"7078",2010,"Ohio",17333,11342,329,1270,30274
"7079",2010,"Oklahoma",8038,6220,235,1026,15519
"7080",2010,"Oregon",7445,8065,0,972,16482
"7081",2010,"Pennsylvania",1,49644,0,786,50431
"7082",2010,"Puerto Rico",530,104,1,14,649
"7083",2010,"Rhode Island",633,483,19,128,1263
"7084",2010,"South Carolina",5313,3336,60,304,9013
"7085",2010,"South Dakota",1396,2785,19,176,4376
"7086",2010,"Tennessee",12533,8066,0,926,21525
"7087",2010,"Texas",24481,21343,595,2464,48883
"7088",2010,"Utah",2379,2996,0,286,5661
"7089",2010,"Vermont",830,1181,11,62,2084
"7090",2010,"Virgin Islands",15,1,0,0,16
"7091",2010,"Virginia",25259,18158,0,1440,44857
"7092",2010,"Washington",10384,7986,347,738,19455
"7093",2010,"West Virginia",3927,4534,53,526,9040
"7094",2010,"Wisconsin",5414,10701,108,14,16237
"7095",2010,"Wyoming",1295,1700,38,164,3197
"7096",2010,"Alabama",11242,10951,179,936,23308
"7097",2010,"Alaska",2297,2735,81,248,5361
"7098",2010,"Arizona",7463,5783,180,660,14086
"7099",2010,"Arkansas",5632,5082,60,522,11296
"7100",2010,"California",23487,25449,0,0,48936
"7101",2010,"Colorado",12245,11297,0,6478,30020
"7102",2010,"Connecticut",4842,3959,58,0,8859
"7103",2010,"Delaware",1024,790,29,70,1913
"7104",2010,"District of Columbia",38,1,0,0,39
"7105",2010,"Florida",32241,16265,0,2922,51428
"7106",2010,"Georgia",10166,7367,144,768,18445
"7107",2010,"Guam",28,28,3,2,61
"7108",2010,"Hawaii",0,0,0,0,0
"7109",2010,"Idaho",2240,3694,55,288,6277
"7110",2010,"Illinois",11425,11398,0,1342,24165
"7111",2010,"Indiana",12071,10378,386,842,23677
"7112",2010,"Iowa",73,4220,12,10,4315
"7113",2010,"Kansas",6180,5547,155,538,12420
"7114",2010,"Kentucky",8521,8143,126,942,17732
"7115",2010,"Louisiana",8470,7264,199,670,16603
"7116",2010,"Maine",2495,3053,43,272,5863
"7117",2010,"Mariana Islands",0,0,0,0,0
"7118",2010,"Maryland",4343,3889,22,22,8276
"7119",2010,"Massachusetts",3401,2105,109,202,5817
"7120",2010,"Michigan",2199,11678,161,110,14148
"7121",2010,"Minnesota",6581,10129,156,492,17358
"7122",2010,"Mississippi",5106,5257,104,468,10935
"7123",2010,"Missouri",15617,12253,341,1100,29311
"7124",2010,"Montana",2383,4352,46,346,7127
"7125",2010,"Nebraska",62,2201,8,14,2285
"7126",2010,"Nevada",4820,3390,0,498,8708
"7127",2010,"New Hampshire",2791,2354,17,14,5176
"7128",2010,"New Jersey",2707,2159,0,160,5026
"7129",2010,"New Mexico",4443,4068,115,480,9106
"7130",2010,"New York",6093,12810,380,182,19465
"7131",2010,"North Carolina",281,9850,213,272,10616
"7132",2010,"North Dakota",1108,2342,21,98,3569
"7133",2010,"Ohio",21508,14073,456,1420,37457
"7134",2010,"Oklahoma",8887,7274,257,1026,17444
"7135",2010,"Oregon",8050,9568,0,1322,18940
"7136",2010,"Pennsylvania",1,65524,0,288,65813
"7137",2010,"Puerto Rico",559,117,1,28,705
"7138",2010,"Rhode Island",803,636,23,160,1622
"7139",2010,"South Carolina",7391,4645,89,428,12553
"7140",2010,"South Dakota",1715,3283,32,194,5224
"7141",2010,"Tennessee",15605,10938,0,1148,27691
"7142",2010,"Texas",31512,25440,765,2908,60625
"7143",2010,"Utah",2762,3486,0,300,6548
"7144",2010,"Vermont",1081,1495,14,80,2670
"7145",2010,"Virgin Islands",7,2,0,0,9
"7146",2010,"Virginia",18718,11119,0,758,30595
"7147",2010,"Washington",11607,9443,439,742,22231
"7148",2010,"West Virginia",5216,5857,113,690,11876
"7149",2010,"Wisconsin",6911,14209,163,32,21315
"7150",2010,"Wyoming",1473,1934,34,168,3609
"7151",2010,"Alabama",13055,11229,222,1226,25732
"7152",2010,"Alaska",1934,2104,78,234,4350
"7153",2010,"Arizona",8329,6312,196,770,15607
"7154",2010,"Arkansas",6346,6412,61,910,13729
"7155",2010,"California",19706,21016,0,0,40722
"7156",2010,"Colorado",11557,10569,0,5764,27890
"7157",2010,"Connecticut",4327,3223,22,0,7572
"7158",2010,"Delaware",726,627,14,40,1407
"7159",2010,"District of Columbia",28,1,0,0,29
"7160",2010,"Florida",30890,16415,0,2536,49841
"7161",2010,"Georgia",12525,8331,121,1038,22015
"7162",2010,"Guam",19,29,0,8,56
"7163",2010,"Hawaii",0,0,0,0,0
"7164",2010,"Idaho",2150,3451,43,318,5962
"7165",2010,"Illinois",9998,10190,0,1218,21406
"7166",2010,"Indiana",11285,9441,302,762,21790
"7167",2010,"Iowa",61,3259,20,10,3350
"7168",2010,"Kansas",5920,5742,135,730,12527
